AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4314.231,4301.154,4262.051,4298.462,4242.179,4310.0,4265.385,4357.692,4256.795,4203.462,4321.538,4411.795,4277.051,4312.821,1682526821.8775926
4314.231,4294.615,4262.051,4297.051,4261.667,4309.487,4273.59,4362.179,4261.667,4189.359,4311.538,4409.487,4268.333,4309.359,1682526821.8775926
4310.769,4296.282,4262.564,4295.769,4295.128,4311.41,4272.821,4359.872,4267.179,4229.487,4310.385,4410.385,4264.744,4310.0,1682526821.8787625
3.0,7.0,3.0,5.0,7.0,7.0,1.0,2.0,8.0,8.0,6.0,4.0,8.0,4.0,1682526821.8797603
4310.128,4296.795,4260.385,4294.487,4267.051,4310.769,4263.846,4355.513,4247.051,4216.538,4307.051,4406.795,4263.59,4308.846,1682526821.8924932
4311.923,4289.487,4256.154,4291.154,4245.385,4306.923,4262.692,4357.949,4266.538,4194.872,4305.897,4405.897,4263.974,4306.538,1682526821.8929896
4310.641,4283.462,4252.051,4285.256,4263.333,4306.41,4262.308,4359.744,4297.436,4232.051,4309.615,4405.769,4264.359,4304.615,1682526821.8929896
4309.487,4279.744,4250.256,4281.41,4269.872,4307.308,4262.821,4356.667,4253.718,4215.897,4305.256,4396.154,4258.718,4300.385,1682526821.8929896
4308.205,4276.282,4244.744,4277.821,4249.487,4305.513,4259.744,4353.59,4212.949,4160.0,4291.795,4382.436,4250.256,4295.256,1682526821.9298792
4309.487,4278.333,4241.154,4276.667,4236.282,4306.026,4255.0,4356.282,4238.974,4182.821,4288.333,4381.667,4249.359,4293.205,1682526821.9298792
4310.0,4275.256,4240.641,4274.231,4228.205,4306.026,4260.0,4358.333,4258.462,4216.538,4292.308,4387.308,4248.59,4293.59,1682526821.9298792
4307.949,4275.897,4237.692,4270.769,4224.487,4300.0,4258.974,4352.179,4255.0,4195.128,4292.821,4384.744,4249.615,4297.564,1682526821.9303622
4308.205,4283.462,4231.41,4273.333,4252.308,4295.385,4249.359,4348.333,4259.103,4197.949,4288.462,4376.538,4253.077,4296.026,1682526821.9533448
4312.821,4265.769,4217.564,4264.744,4257.436,4302.051,4256.41,4349.231,4225.0,4202.308,4265.769,4358.59,4231.41,4268.59,1682526821.9533448
4311.41,4250.385,4216.41,4255.641,4218.077,4306.41,4262.436,4349.872,4203.077,4177.821,4258.59,4356.154,4218.077,4261.923,1682526821.9538348
4308.846,4271.026,4235.897,4268.59,4207.051,4299.744,4251.538,4351.154,4240.641,4191.795,4285.769,4380.513,4243.462,4301.667,1682526821.9538348
4310.897,4279.615,4238.333,4274.487,4222.051,4295.0,4250.0,4351.154,4248.846,4208.333,4292.051,4384.359,4250.256,4296.795,1682526821.983003
4308.077,4255.256,4219.872,4255.513,4213.333,4297.436,4260.513,4350.769,4229.231,4187.308,4270.385,4367.564,4225.513,4301.282,1682526821.983003
4303.974,4259.872,4229.744,4260.385,4237.564,4302.821,4265.0,4351.154,4229.103,4182.179,4269.615,4375.128,4228.718,4456.538,1682526821.9834995
4309.487,4288.205,4252.692,4287.179,4290.897,4304.744,4263.974,4351.026,4236.667,4213.077,4285.256,4393.974,4252.949,4628.333,1682526821.9834995
4313.462,4274.103,4243.077,4276.154,4266.41,4304.744,4262.179,4351.154,4248.462,4222.564,4283.333,4387.308,4247.308,4643.718,1682526822.0199053
4306.538,4247.821,4224.359,4252.308,4208.205,4304.487,4259.103,4350.641,4254.744,4198.333,4274.487,4374.872,4233.59,4619.872,1682526822.0199053
4301.795,4266.667,4230.897,4265.513,4221.923,4301.795,4260.769,4349.231,4237.692,4199.359,4278.462,4380.385,4241.795,4660.385,1682526822.0209055
4307.051,4293.333,4243.333,4285.128,4265.385,4301.795,4264.615,4349.744,4230.641,4215.641,4285.513,4387.949,4250.385,4688.077,1682526822.0209055
4311.923,4283.205,4241.154,4278.718,4270.0,4305.769,4265.769,4351.795,4247.564,4214.615,4288.205,4386.026,4248.974,4687.308,1682526822.0503583
4308.205,4281.154,4248.462,4282.692,4271.154,4307.692,4266.154,4355.641,4267.564,4235.256,4302.308,4397.949,4262.949,4711.41,1682526822.0503583
4306.538,4306.154,4269.359,4305.769,4296.795,4306.154,4265.769,4358.974,4282.692,4269.103,4326.667,4425.385,4287.821,4750.0,1682526822.0503583
4310.769,4301.538,4265.897,4300.769,4304.103,4307.949,4264.872,4356.667,4266.282,4247.179,4318.846,4421.667,4281.154,4754.231,1682526822.0514255
4311.795,4283.59,4250.641,4284.103,4284.103,4310.897,4262.692,4355.769,4252.308,4213.718,4299.359,4402.436,4265.769,4742.308,1682526822.08102
4308.462,4298.59,4261.026,4298.718,4273.974,4308.462,4261.154,4359.744,4284.872,4247.949,4320.769,4422.179,4287.051,4769.487,1682526822.08102
4309.103,4306.667,4272.436,4309.744,4283.462,4307.564,4263.077,4357.949,4294.487,4272.051,4336.923,4438.205,4300.897,4790.128,1682526822.08102
4308.462,4287.821,4258.974,4293.846,4290.769,4310.897,4263.718,4354.744,4260.385,4222.308,4311.923,4412.692,4277.051,4763.718,1682526822.08102
4307.692,4294.359,4257.692,4295.256,4299.359,4310.641,4262.949,4363.333,4265.641,4218.718,4311.667,4411.026,4279.744,4763.462,1682526822.110156
4308.974,4308.077,4266.923,4308.077,4297.821,4306.667,4265.256,4366.538,4290.897,4261.923,4333.59,4430.641,4302.436,4795.0,1682526822.110156
4308.974,4287.051,4254.487,4295.256,4269.231,4303.59,4265.128,4353.59,4271.667,4240.513,4317.179,4412.821,4285.641,4785.769,1682526822.110156
4307.308,4276.282,4242.692,4286.154,4270.256,4303.974,4262.564,4349.359,4251.667,4208.59,4298.718,4399.231,4271.41,4765.385,1682526822.110156
4306.923,4287.179,4249.487,4292.949,4297.436,4303.718,4263.59,4359.359,4265.385,4221.795,4306.282,4411.538,4281.795,4785.128,1682526822.147371
4306.795,4269.744,4246.282,4279.872,4272.821,4303.59,4266.538,4358.59,4267.821,4215.641,4296.41,4398.205,4268.205,4798.077,1682526822.147371
4304.487,4258.718,4241.667,4272.821,4242.821,4304.487,4266.282,4349.103,4259.231,4203.205,4294.487,4390.769,4262.179,4796.923,1682526822.147371
4307.308,4279.487,4249.231,4287.692,4257.051,4304.231,4264.615,4349.487,4259.872,4219.487,4315.128,4413.205,4285.128,4807.308,1682526822.147371
4306.923,4271.923,4240.385,4276.795,4256.538,4300.256,4264.615,4351.667,4255.256,4213.462,4300.897,4403.462,4276.795,4797.436,1682526822.1770637
4303.333,4242.051,4225.769,4252.949,4243.59,4296.538,4261.923,4348.333,4239.231,4196.026,4272.179,4376.154,4245.256,4770.0,1682526822.1781118
4303.333,4239.615,4229.231,4255.256,4242.564,4296.795,4256.154,4348.333,4233.846,4191.154,4275.0,4379.872,4244.231,4765.769,1682526822.1781118
4305.128,4250.256,4232.821,4261.923,4233.974,4297.821,4256.923,4351.795,4255.513,4182.949,4281.538,4389.744,4257.821,4771.41,1682526822.1781118
