AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4330.0,4351.41,4283.846,4326.795,4355.641,4378.846,4328.333,4342.821,4319.744,4288.077,4287.308,4413.077,4284.487,4283.205,1683039361.122491
4330.897,4354.615,4285.513,4321.667,4357.308,4371.41,4326.795,4343.077,4323.846,4280.256,4276.795,4415.385,4274.359,4284.103,1683039361.1229873
4328.846,4355.769,4289.231,4325.897,4342.308,4369.744,4327.436,4343.205,4326.282,4284.744,4274.487,4417.949,4270.128,4284.231,1683039361.1229873
4334.872,4352.179,4288.718,4330.0,4342.308,4378.59,4329.231,4341.026,4323.59,4292.051,4268.974,4416.026,4277.436,4286.667,1683039361.1229873
4342.308,4360.256,4288.462,4327.051,4356.282,4382.564,4336.923,4346.282,4324.872,4293.718,4273.974,4416.795,4285.897,4288.974,1683039361.1519296
4334.231,4368.59,4288.462,4336.41,4354.231,4380.385,4341.923,4354.231,4328.974,4299.359,4281.026,4419.231,4284.615,4286.154,1683039361.1519296
4324.359,4359.103,4285.513,4343.077,4345.641,4383.59,4339.487,4353.59,4328.462,4302.949,4271.923,4413.718,4281.667,4284.615,1683039361.1524212
4332.436,4352.821,4285.897,4328.205,4353.718,4389.615,4341.667,4353.59,4326.41,4301.026,4276.795,4414.615,4288.077,4288.846,1683039361.1524212
4343.59,4365.128,4291.282,4324.872,4365.385,4392.051,4350.641,4358.846,4326.667,4301.41,4306.41,4426.41,4298.59,4294.359,1683039361.1871634
4341.923,4369.103,4292.308,4338.846,4358.718,4385.897,4349.744,4357.564,4324.615,4300.513,4304.487,4429.744,4296.026,4294.872,1683039361.1871634
4337.179,4358.718,4287.692,4338.846,4351.41,4381.667,4342.564,4351.538,4324.744,4295.769,4275.641,4421.41,4290.641,4289.744,1683039361.1871634
4334.615,4360.0,4286.923,4328.974,4357.308,4388.718,4346.154,4353.333,4327.051,4294.615,4278.974,4418.333,4295.513,4287.564,1683039361.1876602
4334.487,4375.769,4288.462,4336.923,4359.359,4395.769,4354.487,4358.974,4327.051,4301.154,4299.487,4420.897,4294.487,4289.744,1683039361.2109966
4334.744,4371.923,4287.692,4339.231,4358.718,4393.846,4351.026,4353.333,4329.103,4306.923,4280.0,4417.564,4286.026,4288.333,1683039361.2109966
4328.077,4345.385,4279.872,4321.795,4358.846,4384.359,4338.205,4339.487,4326.538,4298.974,4247.564,4401.923,4271.923,4277.821,1683039361.211993
4321.282,4340.128,4275.513,4316.667,4351.923,4375.513,4332.821,4336.026,4316.795,4288.718,4265.897,4389.615,4266.538,4272.564,1683039361.211993
