AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4266.154,4284.231,4234.103,4281.282,4295.0,4298.077,4280.769,4576.154,4431.538,4396.795,4397.179,5487.564,4252.692,4184.231,1683488760.202709
4265.513,4285.385,4236.026,4277.436,4295.769,4292.051,4280.897,4584.615,4429.359,4390.128,4397.051,5489.744,4253.718,4189.231,1683488760.224632
4264.615,4285.256,4235.641,4280.128,4297.436,4298.077,4281.538,4581.923,4430.897,4395.128,4398.462,5488.077,4256.41,4184.744,1683488760.224632
4265.128,4287.308,4235.256,4277.564,4292.692,4285.641,4280.641,4582.051,4430.513,4386.923,4398.59,5489.231,4255.256,4190.256,1683488760.261508
4265.641,4283.846,4234.615,4280.513,4297.821,4292.564,4280.641,4583.718,4430.256,4388.846,4400.897,5488.846,4254.231,4193.59,1683488760.261508
4263.846,4286.026,4238.077,4277.692,4291.026,4293.333,4280.641,4581.154,4430.256,4390.0,4396.923,5486.923,4256.282,4192.436,1683488760.2914083
4264.872,4286.538,4234.231,4280.513,4297.821,4294.872,4281.41,4581.923,4429.872,4389.744,4399.487,5488.462,4255.128,4194.359,1683488760.2914083
4265.256,4285.769,4231.923,4278.333,4296.282,4296.667,4281.667,4581.282,4430.769,4388.59,4398.462,5486.026,4255.513,4186.667,1683488760.321308
4265.0,4287.436,4243.205,4280.769,4296.41,4292.436,4282.821,4581.282,4429.744,4389.103,4398.333,5486.282,4253.974,4198.077,1683488760.321308
4265.769,4284.744,4233.974,4280.0,4296.667,4298.462,4282.949,4585.256,4429.744,4392.436,4400.256,5489.103,4255.641,4185.128,1683488760.3512075
4264.615,4286.282,4237.051,4281.41,4292.436,4285.897,4282.821,4573.333,4428.718,4390.513,4400.769,5486.538,4251.923,4195.128,1683488760.352204
4265.256,4286.923,4233.846,4279.615,4297.692,4295.513,4282.821,4586.795,4430.0,4389.872,4400.769,5489.744,4255.513,4187.179,1683488760.3890805
4265.0,4287.436,4235.769,4279.615,4295.128,4285.128,4282.821,4574.231,4428.59,4387.821,4400.641,5486.795,4254.615,4189.487,1683488760.3890805
4264.487,4285.641,4233.718,4279.103,4295.513,4297.821,4282.821,4583.333,4430.897,4397.564,4400.641,5487.436,4255.897,4184.103,1683488760.411007
4268.205,4287.179,4234.744,4280.385,4296.795,4291.667,4282.821,4582.692,4429.359,4392.179,4400.897,5488.718,4253.59,4195.769,1683488760.411007
4263.462,4284.487,4236.923,4281.795,4294.615,4295.897,4282.821,4580.0,4429.615,4389.872,4400.513,5487.051,4254.744,4182.692,1683488760.4508736
4265.769,4285.128,4234.744,4281.795,4297.436,4293.462,4282.821,4581.795,4429.744,4388.333,4400.513,5487.692,4253.333,4194.872,1683488760.4508736
4264.487,4287.436,4234.359,4282.051,4296.154,4286.154,4282.692,4579.615,4428.846,4388.205,4399.615,5488.59,4255.897,4184.615,1683488760.4867535
4265.128,4285.769,4235.769,4274.615,4294.103,4295.769,4282.692,4583.333,4429.487,4390.385,4399.103,5487.692,4254.872,4198.333,1683488760.4877508
4264.231,4287.051,4233.718,4280.897,4295.256,4293.59,4281.154,4582.564,4431.282,4389.359,4397.949,5487.564,4255.513,4193.59,1683488760.5156567
4265.128,4283.974,4235.0,4273.846,4293.718,4296.154,4281.795,4583.462,4427.564,4387.949,4398.077,5490.0,4254.359,4191.282,1683488760.516653
4265.128,4286.41,4234.487,4280.641,4290.769,4295.128,4281.795,4576.795,4430.0,4395.256,4397.051,5488.205,4256.026,4192.179,1683488760.516653
4263.333,4286.282,4235.641,4282.179,4298.333,4296.795,4282.564,4588.205,4428.59,4388.59,4398.59,5489.231,4253.846,4195.769,1683488760.516653
4263.974,4285.641,4233.974,4279.231,4295.641,4293.846,4282.821,4570.769,4430.385,4389.359,4398.974,5485.513,4253.205,4181.667,1683488760.5694766
4266.282,4286.154,4234.487,4285.513,4294.744,4283.462,4279.487,4583.974,4428.846,4388.974,4406.41,5489.231,4255.641,4194.487,1683488760.5704732
4265.385,4287.949,4235.385,4278.333,4296.923,4289.872,4281.923,4581.282,4429.487,4388.846,4397.692,5486.538,4254.744,4187.949,1683488760.606357
4263.846,4285.385,4244.103,4278.974,4293.974,4292.436,4279.872,4582.308,4430.513,4388.59,4399.231,5487.436,4253.846,4191.282,1683488760.6292765
4265.769,4288.077,4233.205,4282.051,4294.231,4294.487,4280.641,4582.949,4430.385,4388.462,4399.359,5485.897,4254.359,4188.846,1683488760.6292765
4265.256,4287.436,4235.128,4280.513,4294.231,4294.615,4280.769,4582.949,4428.59,4387.821,4399.872,5491.667,4254.615,4190.897,1683488760.6662488
4266.667,4286.41,4235.0,4280.769,4294.231,4296.154,4280.769,4583.077,4428.59,4390.513,4399.231,5490.128,4254.103,4197.821,1683488760.6662488
4266.154,4284.872,4236.154,4280.128,4294.231,4297.051,4280.769,4582.179,4428.718,4395.641,4399.615,5486.923,4255.0,4186.667,1683488760.6662488
4265.641,4285.513,4233.59,4278.59,4294.231,4295.385,4281.026,4582.436,4428.718,4399.487,4401.026,5488.077,4257.308,4185.128,1683488760.705022
4265.769,4286.154,4236.538,4279.744,4294.231,4294.615,4279.615,4577.821,4427.821,4391.154,4398.59,5488.462,4253.077,4187.179,1683488760.705022
4266.154,4286.795,4237.564,4279.103,4294.103,4290.128,4280.385,4577.179,4429.231,4387.564,4400.128,5488.59,4253.718,4185.641,1683488760.705022
4265.385,4287.949,4235.769,4279.487,4293.974,4293.462,4282.179,4582.179,4430.256,4389.103,4401.538,5487.949,4254.103,4186.282,1683488760.7260377
4264.487,4285.513,4234.615,4281.41,4293.718,4283.718,4280.513,4576.282,4426.667,4388.718,4399.103,5488.59,4254.359,4189.231,1683488760.727008
4264.872,4285.385,4234.615,4279.744,4296.154,4297.308,4281.026,4583.077,4432.051,4388.718,4399.872,5485.256,4255.0,4190.641,1683488760.755853
4265.513,4285.513,4235.641,4279.872,4297.436,4296.795,4280.769,4581.667,4429.103,4389.615,4398.333,5486.282,4254.103,4192.564,1683488760.755853
4266.41,4283.974,4235.769,4280.513,4297.564,4291.923,4280.769,4580.641,4426.154,4388.718,4398.205,5488.077,4254.744,4187.692,1683488760.755853
4262.949,4285.128,4235.256,4278.59,4295.641,4294.615,4280.769,4584.103,4430.0,4395.513,4399.744,5486.538,4256.538,4189.231,1683488760.7937257
