AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4269.615,6131.282,4580.897,2059.744,1874.615,4579.231,4718.462,2647.821,5214.872,7599.231,1553.333,4025.0,4108.077,3564.231,1683039051.2590575
4257.051,6151.667,4567.051,2084.231,1889.615,4602.308,4717.051,2707.564,5215.769,7599.231,1588.462,4045.769,4150.128,3580.128,1683039051.2590575
4240.897,6145.513,4555.897,2084.231,1894.744,4615.385,4718.974,2758.333,5215.385,7599.487,1626.538,4059.487,4189.359,3583.462,1683039051.2601104
4238.974,6155.385,4557.179,2070.641,1881.538,4612.821,4723.205,2772.308,5226.41,7611.667,1621.923,4057.949,4199.359,3576.667,1683039051.298659
4166.923,6173.333,4493.846,1944.231,1725.0,4552.179,4671.538,2731.923,5202.308,7640.385,1467.564,3995.641,4156.923,3488.718,1683039051.298659
4028.974,6056.667,4356.41,1831.667,1597.949,4413.974,4548.846,2757.564,5087.308,7562.436,1402.308,3922.821,4100.513,3432.692,1683039051.2996554
4215.897,6250.128,4532.436,2140.385,1895.897,4642.308,4721.923,3007.949,5220.128,7578.462,1709.872,4241.795,4437.692,3818.718,1683039051.2996554
4108.718,6308.077,4454.231,1975.256,1632.821,4647.051,4676.282,3004.231,5233.718,7702.564,1477.692,4110.641,4355.385,3542.821,1683039051.2996554
3731.41,5567.692,4045.256,1802.692,1551.667,4125.256,4340.256,3355.641,4913.846,7345.769,1554.359,3674.872,3845.513,3136.282,1683039051.3006516
4893.077,5827.179,5034.615,4044.231,3970.513,5085.897,5245.897,5291.795,5540.769,6929.487,4173.205,5272.179,5238.846,5037.436,1683039051.3006516
7209.103,6938.846,7198.205,7533.333,7349.744,7377.179,7183.462,7495.641,7165.385,7257.692,7621.795,7011.154,7094.615,6379.872,1683039051.3006516
7932.436,6216.282,7908.077,7893.333,8366.282,7321.026,7952.179,7981.667,7908.077,7706.41,7943.077,5503.718,6063.846,4009.872,1683039051.3476055
7108.718,4378.333,7112.692,5173.59,7230.385,4714.872,7594.487,7700.0,7608.333,7616.41,5808.846,3393.462,4032.949,1672.436,1683039051.3486023
6780.0,4019.359,6791.538,3214.615,5856.026,3177.821,7609.744,7723.846,7590.0,7529.487,4311.026,3403.974,3829.487,1910.128,1683039051.3486023
6876.538,4488.59,6905.641,2896.026,4893.718,3296.923,7771.41,7838.59,7747.564,7644.615,3786.667,3405.513,4124.487,1996.923,1683039051.3486023
6691.538,4402.949,6731.538,2655.128,4366.41,3190.256,7635.513,7774.615,7634.487,7619.359,3373.205,2745.897,3850.513,1438.462,1683039051.3821301
6578.077,4449.744,6616.41,2307.179,4134.615,2986.667,7595.513,7082.949,7595.256,7593.333,2936.154,2637.692,3856.667,1552.692,1683039051.3836606
6581.795,4677.179,6617.308,2325.0,3989.487,3165.385,7600.385,6398.846,7600.769,7603.077,2685.897,2522.436,3967.821,1625.385,1683039051.3836606
6604.487,4923.205,6636.282,2579.615,4147.436,3473.974,7600.513,5558.333,7599.103,7596.923,2623.333,2212.179,4124.359,1651.667,1683039051.384639
6586.667,5041.923,6620.513,2610.769,4201.41,3564.744,7600.0,4802.051,7599.744,7600.128,2556.667,2058.974,4237.564,1827.949,1683039051.4133482
6580.513,5120.769,6610.513,2673.077,4232.821,3664.872,7600.897,4228.718,7600.385,7597.308,2517.821,1871.795,4277.692,1960.897,1683039051.4140196
6568.205,5271.154,6597.051,2762.564,4295.513,3779.744,7599.615,3933.462,7599.872,7599.744,2511.026,1728.718,4378.205,2106.667,1683039051.4145231
6557.051,5356.026,6586.538,2825.769,4331.923,3869.487,7600.256,3429.231,7599.872,7599.872,2500.0,1620.897,4457.692,2188.59,1683039051.4145231
6547.436,5408.974,6575.641,2891.667,4402.308,3960.0,7600.256,3017.692,7600.0,7598.846,2448.974,1523.59,4501.282,2252.564,1683039051.4425795
6532.051,5440.0,6559.359,2935.897,4428.462,4006.154,7600.128,2880.128,7599.872,7598.333,2430.128,1469.615,4491.795,2328.718,1683039051.4425795
6516.41,5481.282,6542.821,2974.231,4432.692,4050.0,7600.128,2601.795,7600.0,7598.333,2436.923,1417.564,4507.308,2391.154,1683039051.44358
6498.462,5504.872,6525.0,2997.564,4437.436,4083.333,7600.128,2662.436,7600.0,7598.59,2462.949,1407.821,4566.795,2446.41,1683039051.44358
6473.462,5501.154,6506.026,3005.513,4427.179,4091.667,7600.128,2615.385,7600.0,7598.333,2447.308,1385.641,4572.949,2502.436,1683039051.47365
6448.974,5491.923,6489.231,2992.051,4389.744,4076.026,7600.128,2413.077,7600.0,7598.462,2391.154,1337.564,4518.077,2545.256,1683039051.47365
6435.513,5544.872,6470.897,3046.154,4422.308,4121.923,7600.128,2297.179,7600.0,7598.462,2428.205,1330.769,4557.949,2565.769,1683039051.47365
6416.41,5549.487,6448.205,3071.282,4428.205,4133.333,7600.128,2195.0,7600.0,7598.462,2439.487,1337.308,4578.846,2575.897,1683039051.4746466
6389.231,5516.282,6429.231,3052.692,4391.026,4099.487,7600.128,2181.154,7600.0,7598.462,2415.897,1353.59,4549.103,2583.333,1683039051.5097566
6365.128,5474.103,6411.282,3013.462,4340.769,4059.103,7600.128,2189.359,7599.872,7598.462,2389.103,1376.923,4491.667,2584.615,1683039051.5107539
6340.385,5415.897,6386.923,2969.359,4293.077,4022.692,7600.128,2270.513,7599.872,7598.462,2378.077,1409.872,4435.128,2581.282,1683039051.5107539
6311.923,5367.051,6362.949,2936.026,4253.077,3989.359,7600.128,2350.256,7600.0,7598.462,2370.256,1444.487,4386.026,2580.769,1683039051.5121727
6288.846,5338.205,6344.487,2904.359,4206.41,3949.231,7600.128,2396.795,7600.0,7598.462,2345.0,1482.051,4317.308,2587.436,1683039051.532269
6271.667,5321.538,6324.872,2883.718,4168.077,3920.641,7600.128,2506.282,7600.0,7598.462,2343.718,1527.179,4274.615,2600.641,1683039051.5333383
