AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4357.564,4364.872,4320.256,4353.333,4362.692,4393.205,4381.154,4366.154,4346.795,4336.923,4322.051,4470.897,4323.333,4316.667,1683039838.1820774
4368.846,4376.923,4332.051,4368.974,4369.359,4400.385,4395.0,4379.487,4352.179,4337.692,4328.59,4482.692,4328.718,4323.59,1683039838.1822972
4376.538,4385.769,4336.282,4381.154,4376.538,4381.667,4392.692,4381.923,4354.231,4341.154,4331.667,4492.051,4333.974,4327.692,1683039838.224281
4367.564,4378.333,4328.718,4371.282,4368.59,4373.974,4383.077,4370.897,4345.0,4321.41,4333.59,4487.308,4334.487,4328.462,1683039838.224281
3.0,7.0,3.0,5.0,7.0,7.0,1.0,2.0,8.0,8.0,6.0,4.0,8.0,4.0,1683039838.2270143
4351.667,4357.949,4321.667,4356.026,4360.385,4354.872,4373.077,4358.077,4337.821,4290.769,4324.487,4470.769,4328.333,4322.179,1683039838.2338088
4355.128,4364.231,4324.487,4360.897,4377.051,4362.692,4379.231,4362.564,4343.846,4314.872,4318.333,4468.846,4326.538,4318.59,1683039838.234391
4362.436,4378.718,4326.026,4367.949,4381.41,4403.59,4393.846,4377.308,4356.667,4354.744,4322.949,4477.564,4328.974,4323.205,1683039838.234391
4350.641,4357.949,4320.769,4353.077,4359.359,4395.385,4386.923,4373.974,4357.821,4339.872,4323.333,4470.641,4323.974,4321.282,1683039838.234951
4339.103,4341.026,4319.103,4342.179,4356.538,4358.974,4372.821,4358.718,4342.308,4317.179,4319.231,4458.333,4317.436,4312.179,1683039838.2558062
4335.641,4356.795,4315.128,4345.897,4362.949,4354.872,4364.487,4347.308,4328.846,4312.308,4303.205,4445.256,4307.949,4303.59,1683039838.2563763
4332.949,4364.359,4305.385,4343.59,4352.564,4358.077,4356.667,4343.333,4338.333,4303.462,4285.897,4432.821,4295.385,4298.205,1683039838.2563763
4334.487,4351.41,4305.256,4335.897,4350.641,4362.051,4362.308,4350.128,4351.282,4309.744,4291.154,4435.128,4293.462,4300.256,1683039838.256907
4343.205,4361.154,4317.821,4347.179,4368.59,4382.051,4385.128,4367.692,4353.077,4333.846,4311.923,4455.128,4308.718,4310.513,1683039838.2992833
4336.923,4369.359,4314.744,4351.923,4368.974,4377.179,4383.333,4364.231,4340.641,4323.846,4304.872,4451.282,4306.667,4304.487,1683039838.3002815
4311.667,4339.744,4296.795,4322.308,4344.872,4351.026,4351.795,4334.231,4326.282,4291.667,4270.897,4415.513,4274.615,4277.692,1683039838.3002815
4303.462,4322.949,4295.385,4306.923,4336.41,4349.487,4341.154,4328.077,4335.0,4285.641,4268.205,4406.923,4267.051,4271.282,1683039838.3002815
4324.231,4344.359,4309.231,4328.462,4348.077,4357.949,4355.513,4347.436,4349.487,4308.205,4294.744,4432.051,4295.513,4296.282,1683039838.3236551
4341.154,4363.718,4317.179,4347.308,4353.846,4366.795,4366.538,4355.769,4346.154,4331.795,4311.154,4447.692,4316.154,4311.41,1683039838.3236551
4335.897,4360.128,4317.308,4344.615,4349.231,4370.641,4370.385,4354.103,4339.615,4327.051,4309.487,4445.897,4309.744,4303.718,1683039838.3236551
4326.154,4353.077,4315.256,4340.641,4346.667,4371.026,4372.564,4356.923,4343.974,4315.128,4305.256,4444.231,4299.231,4296.923,1683039838.3236551
4317.436,4338.333,4306.154,4333.718,4345.128,4368.59,4363.462,4346.41,4337.821,4300.769,4286.282,4428.333,4283.205,4286.026,1683039838.35279
4320.0,4337.821,4305.0,4335.128,4352.179,4365.513,4361.282,4340.385,4334.615,4297.949,4273.59,4420.769,4274.872,4282.949,1683039838.3537862
4340.385,4364.744,4317.692,4355.641,4367.051,4379.615,4380.897,4364.744,4356.154,4322.949,4301.667,4449.487,4297.692,4305.897,1683039838.3537862
